id,tweet_id,engagement,effective_length,polarity,subjectivity,average_engagement,common_words,common_ht_words,common_hts
143285665,1181347219846250000,0,83,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1181343444825980000,0,83,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1181339138777390000,4,104,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180864036021420000,3,93,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180860263446110000,2,94,-0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180856486374710000,4,70,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180852712075710000,4,102,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180848936568750000,1,86,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180845164417470000,4,91,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180830064130370000,1,122,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180500390049180000,15,93,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180497877916930000,1,94,-0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180494098354060000,0,70,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180490324034140000,1,102,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180486548858550000,3,86,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180482777726100000,0,91,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180467674448640000,1,122,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180300726855240000,0,109,0.2000,0.5500,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180300593623130000,4,234,-0.2500,0.2833,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180300528087120000,3,135,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180299690098770000,0,104,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180298559553520000,1,173,0.4333,0.7333,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180298161065200000,1,181,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180297953916960000,4,181,0.0000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180297738552050000,3,204,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180297496230350000,2,229,0.1625,0.7125,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180297247986240000,4,137,0.1500,0.4750,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180297022101950000,5,192,-0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180296778702300000,5,91,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180296478499180000,13,78,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180296108028900000,8,210,-0.0357,0.4821,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180295642121490000,1,143,0.0000,0.4000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180295499347360000,2,129,-0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180294993853990000,0,229,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180293656273720000,7,208,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180293269739230000,0,272,-0.3333,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180292783334190000,0,237,0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180292359604570000,5,160,0.2500,0.7000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180292209935020000,1,105,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180292041462470000,1,239,0.1500,0.6417,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180290813827390000,3,171,0.1500,0.4250,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180290551377210000,1,264,-0.1000,0.4222,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180290261685080000,2,88,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180290159868290000,2,90,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180290070470940000,2,102,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180289933052910000,5,232,0.0000,0.0333,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180289830460290000,4,165,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180289753574440000,4,246,-0.0556,0.0556,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180289227919110000,2,204,-0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180289126983220000,0,179,-0.5000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180289011388160000,0,201,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180288799932390000,0,162,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180288181721280000,0,221,0.5250,0.4500,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180288082786110000,0,141,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180287983863420000,3,219,0.0000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180283963895680000,5,109,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180281447111770000,3,92,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180278930491570000,0,92,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180276414102360000,1,92,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180276414018220000,0,92,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180274090147490000,6,92,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180248732668810000,14,121,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180135487601660000,1,70,-0.6000,1.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180134227209260000,4,69,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180131710601590000,2,86,0.0000,1.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180127937992900000,5,82,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180124160959200000,2,75,0.2000,0.5500,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180120389382330000,1,61,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1180105291397910000,1,72,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179938094017130000,3,140,0.4000,0.7000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179937227465540000,20,162,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179936486533320000,2,139,-0.1000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179936160254250000,1,203,0.2000,0.2000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179935698566150000,2,155,0.0000,0.1000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179935223057960000,3,114,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179934893821890000,5,109,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179934729174470000,1,126,0.4000,1.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179934226231280000,2,142,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179933919397000000,136,84,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179933668795690000,4,202,0.2000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179933214518860000,4,135,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179931631613850000,2,124,-0.5000,1.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179931421101740000,4,269,-0.5833,1.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179930962995610000,1,108,0.0625,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179930741624510000,65,98,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179930320029780000,0,73,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179930209065280000,1,82,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179929729111080000,7,78,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179929559501850000,11,199,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179929107011940000,2,160,-0.1556,0.2889,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179928811854610000,1,212,0.0000,0.1250,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179928377672840000,4,74,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179928189721810000,0,187,0.0000,0.0667,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179927911983390000,1,195,0.4500,0.7500,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179927660820140000,0,102,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179926883464550000,6,144,-0.3000,0.3000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179926443393980000,1,158,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179926313915810000,2,285,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179925474077760000,11,281,0.0000,0.5000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179912768192790000,13,83,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179908994170860000,2,83,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179905218093250000,2,96,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
143285665,1179900937349020000,4,83,0.0000,0.0000,5.341708543,"[('debate', 65), ('desafíos', 48), ('regionales', 48)]","[('debate', 63), ('desafíos', 46), ('regionales', 46)]","[('DebateH20', 63), ('DesafíosRegionales', 46), ('LaFugaDeAída', 37)]"
