source,target
252134272,373138480
252134272,4924567721
252134272,57664761
252134272,1362851972
252134272,136112883
252134272,620420108
252134272,403909017
252134272,960943470390272006
1601822730,138135627
1601822730,110301465
110301465,1969572817
110301465,76666825
110301465,193533203
110301465,2939615002
110301465,1720868641
110301465,544643751
110301465,587523556
110301465,1180020318
110301465,45986928
110301465,39322843
110301465,162629166
110301465,58913405
110301465,15232111
110301465,425577085
110301465,111356236
110301465,240393857
110301465,150270167
110301465,119431745
110301465,108711532
110301465,148334426
1601822730,289506642
289506642,152010594
289506642,286418059
289506642,69432342
289506642,56724999
289506642,127588840
289506642,152462745
289506642,174243123
289506642,158843124
289506642,110259026
289506642,36276135
289506642,182845963
289506642,732690384942465025
289506642,92855579
289506642,22488241
289506642,1897857392
289506642,101736223
289506642,90974409
289506642,202644027
289506642,272720556
289506642,143533965
1601822730,569180795
569180795,295794437
569180795,460363900
569180795,124809915
569180795,17813487
569180795,19236074
569180795,117109734
569180795,743236149200699392
569180795,1639423934
569180795,37748192
569180795,823348278830002177
569180795,1879791901
569180795,397366316
569180795,860563925800235008
569180795,110821941
569180795,139256389
569180795,80403388
569180795,286418059
569180795,768533872564895744
569180795,72601999
569180795,139518091
1601822730,151088536
1601822730,154263029
1601822730,219990061
1601822730,213771387
164434425,9633802
164434425,3544845552
164434425,69679591
164434425,93668496
164434425,214958555
164434425,974748966
164434425,2938831635
164434425,2497329002
164434425,729705399855763457
164434425,783181572
164434425,847387604
164434425,1897857392
164434425,3374091909
164434425,1190937378
164434425,57123884
164434425,2924803627
164434425,594076162
164434425,2296737168
164434425,2769478040
164434425,358887972
602853869,249408654
602853869,154263029
602853869,1180020318
602853869,569180795
602853869,155428489
602853869,747891746512736256
602853869,2499219806
602853869,104613681
602853869,281182832
602853869,507974310
602853869,1733793840
602853869,760314871
602853869,19844693
602853869,57664761
602853869,358887972
602853869,229548081
602853869,883034568
602853869,2470183729
602853869,138135627
602853869,847387604
45383275,108717093
45383275,89208583
45383275,306205914
45383275,138135627
45383275,142833183
45383275,602853869
45383275,1132257020
45383275,205873139
45383275,397366316
45383275,92855579
45383275,83917616
45383275,37748192
45383275,69432342
45383275,117873249
45383275,191465222
45383275,19236074
45383275,456279226
45383275,38227815
45383275,58650958
45383275,280799144
409654033,272467230
409654033,251104300
409654033,703394216
409654033,937171166392979456
409654033,154263029
409654033,42172973
409654033,168285907
409654033,142968962
409654033,136112883
409654033,199811461
409654033,26946244
409654033,50494032
409654033,2674249872
409654033,2874285407
409654033,240822201
409654033,124355265
409654033,242730842
409654033,240402139
409654033,3374091909
409654033,59459771
73954053,458755731
73954053,242581181
73954053,309295164
73954053,69939288
73954053,117109734
73954053,24594636
73954053,306386578
73954053,151889960
73954053,35013719
73954053,595043885
73954053,25185308
73954053,54005749
73954053,64919796
73954053,30861738
73954053,246986569
73954053,631580827
73954053,2924803627
73954053,92622085
73954053,334308253
73954053,52848989
3290301301,460363900
3290301301,247816345
3290301301,252393929
3290301301,9633802
3290301301,15930883
3290301301,122422941
3290301301,21952958
3290301301,1180020318
3290301301,3171885767
3290301301,2769478040
3290301301,3373492132
3290301301,349356567
3290301301,458755731
3290301301,273452117
3290301301,198375429
3290301301,557927601
3290301301,2905493122
3290301301,167435593
3290301301,1413381680
3290301301,2924803627
491619082,56713266
491619082,158431451
491619082,1556552341
491619082,52522440
491619082,171313205
491619082,161280980
491619082,141943866
491619082,982392467239645185
491619082,58956408
491619082,374166153
491619082,229548081
491619082,174049509
491619082,36087400
491619082,114469124
491619082,38886656
491619082,534679905
491619082,174154182
491619082,116518454
491619082,171570056
38227815,1398259112
38227815,20980846
38227815,823348278830002177
38227815,36276135
38227815,1601822730
38227815,2389104991
38227815,66571267
38227815,275070598
38227815,123995688
38227815,185388944
38227815,58913405
38227815,15930883
38227815,3300493816
38227815,252134272
38227815,52558480
38227815,348116906
38227815,272720556
38227815,44433584
38227815,501372328
38227815,156039562
348116906,1307410314
348116906,69135570
348116906,140140285
348116906,436073590
348116906,626592458
348116906,202644027
348116906,3171885767
348116906,737194520
348116906,3100417523
348116906,49681553
348116906,231528757
348116906,823348278830002177
348116906,193793522
348116906,501036754
348116906,346586565
348116906,83917616
348116906,2762868178
348116906,266893089
348116906,69059849
348116906,328768794
306248882,3246537749
306248882,487709592
306248882,94112527
306248882,199811461
306248882,861928585
306248882,112412293
306248882,522627214
306248882,198984928
306248882,140140285
306248882,61097151
306248882,92855579
306248882,155428489
306248882,747891746512736256
306248882,249408654
306248882,286418059
306248882,182983482
306248882,1180020318
306248882,289506642
306248882,310603548
306248882,281217900
195820318,570274533
195820318,30166283
195820318,231277847
195820318,141026344
195820318,448087712
195820318,592869404
195820318,152462745
195820318,2351617668
195820318,747891746512736256
195820318,120151795
195820318,3300493816
195820318,456279226
195820318,518918764
195820318,589717092
195820318,732690384942465025
195820318,1601822730
195820318,90974409
195820318,286418059
195820318,409654033
195820318,61097151
85659017,62707798
85659017,158181963
85659017,187982680
85659017,627541001
85659017,83917616
85659017,279224826
85659017,620325999
85659017,7641802
85659017,631580827
85659017,937171166392979456
85659017,49681553
85659017,95326483
85659017,15171377
85659017,847591188332990466
85659017,208901797
85659017,436127369
85659017,602853869
85659017,615721665
85659017,190713465
85659017,161084107
1667890820,244659783
1667890820,186182226
1667890820,194168803
1667890820,768533872564895744
1667890820,327385337
1667890820,190713465
1667890820,130507583
1667890820,900479503
1667890820,169098615
1667890820,154263029
1667890820,266893089
1667890820,468436674
1667890820,589717092
1667890820,381725074
1667890820,987723554
1667890820,473338133
1667890820,148925237
1667890820,30861738
1667890820,108717093
1667890820,58650958
182845963,79585327
182845963,155428489
182845963,69059849
182845963,199811461
182845963,768533872564895744
182845963,497511506
182845963,40533752
182845963,186182226
182845963,622082899
182845963,36276135
182845963,327385337
182845963,1897857392
182845963,242730842
182845963,126204564
182845963,117109734
182845963,9633802
182845963,30861738
182845963,97100000
182845963,495001592
182845963,17813487
883034568,141943866
883034568,134938656
883034568,14884514
883034568,9633802
883034568,139518091
883034568,190713465
883034568,208901797
883034568,164434425
883034568,138135627
883034568,133242816
883034568,142833183
883034568,239909827
883034568,74776409
883034568,172368909
883034568,161306075
883034568,70759130
883034568,56724999
883034568,85867670
883034568,253638345
883034568,3387462790
16578268,349356567
16578268,208197509
16578268,299382513
16578268,76624905
16578268,376951217
16578268,342138778
16578268,276611226
16578268,730890391
16578268,61798345
16578268,251260438
16578268,991575366
16578268,38302723
16578268,295794437
16578268,150058141
16578268,365035186
16578268,1307410314
16578268,218737843
16578268,278830161
16578268,376982931
16578268,1206798535
50562028,290032175
50562028,573800821
50562028,122422941
50562028,599480425
50562028,458755731
50562028,312887235
50562028,61798345
50562028,240393857
50562028,570274533
50562028,256186607
50562028,437025531
50562028,142250577
50562028,170799488
50562028,1686899533
50562028,42517526
50562028,165590284
50562028,73430542
50562028,497511506
50562028,448087712
50562028,18256297
28641033,883080230352691201
28641033,52848989
28641033,122495812
28641033,105640257
28641033,1006674326
28641033,211940425
28641033,231528757
28641033,117109734
28641033,44946232
28641033,15930883
28641033,40680083
28641033,9633802
28641033,299872995
28641033,755447624
28641033,253582640
28641033,90239906
28641033,557450187
28641033,143490635
28641033,36484116
28641033,64839766
15404821,105640257
15404821,179285561
15404821,110301465
15404821,193386305
15404821,122422941
15404821,407898482
15404821,208901797
15404821,703394216
15404821,101736223
15404821,219810356
15404821,105931327
15404821,49681553
15404821,915615485147910144
15404821,1180020318
15404821,522627214
15404821,192414095
15404821,123716841
15404821,2939615002
15404821,89485410
15404821,327385337
59459771,1667809860
59459771,4924567721
59459771,60613480
59459771,382419827
59459771,172822388
59459771,487709592
59459771,129683990
59459771,960943470390272006
59459771,60161414
59459771,29202899
59459771,479982266
59459771,823348278830002177
59459771,4923782098
59459771,126204564
59459771,219990061
59459771,18396299
59459771,553075553
59459771,286418059
59459771,2874285407
59459771,135321834
281262004,65379893
281262004,58650958
281262004,237759006
281262004,301540491
281262004,91383477
281262004,1180020318
281262004,847591188332990466
281262004,92855579
281262004,151624064
281262004,370889025
281262004,158863775
281262004,19844693
281262004,68507139
281262004,113127283
281262004,116925166
281262004,284614660
281262004,199811461
281262004,231803432
281262004,48144146
281262004,155428489
57664761,61097151
57664761,25490757
57664761,38227815
57664761,3034916907
57664761,4924567721
57664761,38022021
57664761,1180020318
57664761,823348278830002177
57664761,1190937378
57664761,69059849
57664761,156456941
57664761,381725074
57664761,179285561
57664761,3502348457
57664761,3290301301
57664761,79908188
57664761,33557148
57664761,552672016
57664761,174243123
57664761,220056572
381725074,50562028
381725074,95326483
381725074,197555620
381725074,288925780
381725074,72601999
381725074,595008217
381725074,193533203
381725074,589717092
381725074,122422941
381725074,253638345
381725074,3246537749
381725074,1132257020
381725074,631580827
381725074,71543713
381725074,197922102
381725074,768533872564895744
381725074,1733793840
381725074,1879791901
381725074,1897857392
381725074,1301761278
125360958,62694426
125360958,2838220979
125360958,380936922
125360958,69059849
125360958,486043727
125360958,940425445
125360958,191465222
125360958,296304120
125360958,373138480
125360958,3300493816
125360958,344252093
125360958,126204564
125360958,76624905
125360958,64767902
125360958,161084107
125360958,1686747194
125360958,3100417523
125360958,4827264434
125360958,846252500
125360958,90239906
1022259818361483264,253638345
1022259818361483264,495001592
1022259818361483264,376410625
1022259818361483264,476011253
1022259818361483264,29055849
1022259818361483264,219810356
1022259818361483264,154533442
1022259818361483264,38022021
1022259818361483264,52819651
1022259818361483264,182845963
1022259818361483264,468436674
1022259818361483264,17572957
1022259818361483264,217803304
1022259818361483264,219990061
1022259818361483264,83917616
1022259818361483264,191465222
1022259818361483264,473338133
1022259818361483264,69432342
1022259818361483264,296304120
1022259818361483264,172368909
214076026,113127283
214076026,256186607
214076026,35013719
214076026,253638345
214076026,448087712
214076026,14884514
214076026,198984928
214076026,346586565
214076026,478892632
214076026,525889665
214076026,265991513
214076026,987238170
214076026,175222450
214076026,45383275
214076026,14834302
214076026,143285665
214076026,61097151
214076026,49681553
214076026,847591188332990466
214076026,1244682984
296304120,3246537749
296304120,487709592
296304120,199811461
296304120,198984928
296304120,1190937378
296304120,62707798
296304120,31556904
296304120,44151017
296304120,45383275
296304120,140140285
296304120,275070598
296304120,987723554
296304120,516101547
296304120,173998184
296304120,108977809
296304120,167435593
296304120,189144412
296304120,146985042
296304120,347011977
296304120,329476725
295876773,101486124
295876773,73398465
295876773,219990061
295876773,20980846
295876773,296304120
295876773,61097151
295876773,286418059
295876773,22488241
295876773,108717093
295876773,159210837
295876773,266675787
295876773,143835534
295876773,631580827
295876773,3374091909
295876773,346586565
295876773,622082899
295876773,1601822730
295876773,67654599
295876773,138135627
295876773,40918718
142833183,185763733
142833183,3502348457
142833183,1180020318
142833183,175806207
142833183,525889665
142833183,338472735
142833183,302794483
142833183,58650958
142833183,65063729
142833183,847387604
142833183,478892632
142833183,1667890820
142833183,386071764
142833183,595008217
142833183,217803304
142833183,80403388
142833183,861928585
142833183,89109653
142833183,1132257020
142833183,71543713
139761419,76194619
139761419,325851006
139761419,260871480
139761419,110821941
139761419,70759130
139761419,116518454
139761419,167941107
139761419,247010120
139761419,19236074
139761419,308257399
139761419,306248882
139761419,1180020318
139761419,67654599
139761419,242730842
139761419,238210589
139761419,192414095
139761419,253638345
139761419,124492052
139761419,40533752
139761419,883034568
203947354,1915063518
203947354,86622012
203947354,805752104
203947354,147635535
203947354,292072914
203947354,151624064
203947354,52819651
203947354,60613480
203947354,219790239
203947354,1301761278
203947354,198540232
203947354,38022021
203947354,338472735
203947354,473338133
203947354,2762868178
203947354,116925166
203947354,43372273
203947354,310603548
203947354,95326483
203947354,252134272
197922102,191116947
197922102,38227815
197922102,219990061
197922102,242730842
197922102,124355265
197922102,61097151
197922102,1720868641
197922102,25185308
197922102,137908875
197922102,108717093
197922102,77243413
197922102,148825438
197922102,111356236
197922102,1897857392
197922102,766210752
197922102,244659783
197922102,187982680
197922102,747891746512736256
197922102,306248882
197922102,131596061
325851006,3246537749
325851006,45383275
325851006,260871480
325851006,1733793840
325851006,2296737168
325851006,236616223
325851006,345214995
325851006,7641802
325851006,389647785
325851006,97100000
325851006,79483727
325851006,72942009
325851006,175058452
325851006,131596061
325851006,587523556
325851006,4923782098
325851006,732690384942465025
325851006,1601822730
325851006,1897857392
325851006,92855579
1115440213,163341528
1115440213,288925780
1115440213,9633802
1115440213,312887235
1115440213,3246537749
1115440213,1301761278
1115440213,79009306
1115440213,15537702
1115440213,15493583
1115440213,784449376919969792
1115440213,564226109
1115440213,1915063518
1115440213,860563925800235008
1115440213,858010830079758336
1115440213,159950603
1115440213,41292729
1115440213,59459771
1115440213,473338133
1115440213,201398373
1115440213,476011253
3387462790,231803432
3387462790,300815030
3387462790,279224826
3387462790,187586888
3387462790,127898886
3387462790,238210589
3387462790,175058452
3387462790,123972285
3387462790,358887972
3387462790,84313814
3387462790,164434425
3387462790,214076026
3387462790,301540491
3387462790,198661930
3387462790,479982266
3387462790,626592458
3387462790,2779170031
3387462790,1132257020
3387462790,716001255852740608
3387462790,151624064
286418059,174443391
286418059,1915063518
286418059,161084107
286418059,163341528
286418059,178463022
286418059,83917616
286418059,242581181
286418059,309295164
286418059,219508242
286418059,436127369
286418059,262398126
286418059,184590625
286418059,242425204
286418059,238210589
286418059,187579797
286418059,36188862
286418059,170799488
286418059,4924567721
286418059,201582565
2674249872,64839766
2674249872,3300493816
2674249872,2928997169
2674249872,2400080066
2674249872,791800207
2674249872,135321834
2674249872,103649357
2674249872,143835534
2674249872,117109734
2674249872,622082899
2674249872,17813487
2674249872,14834302
514524361,252134272
514524361,305807829
514524361,25490757
514524361,201398373
514524361,191116947
514524361,72672049
514524361,458755731
514524361,39322843
514524361,308257399
514524361,148183388
514524361,139518091
514524361,200170454
514524361,125749584
514524361,243942097
514524361,143285665
514524361,69059849
514524361,860563925800235008
514524361,151088536
514524361,175806207
514524361,858010830079758336
14884514,3300493816
14884514,1370927040
14884514,89109653
14884514,36087400
14884514,103649357
14884514,89485410
14884514,44197786
14884514,186602339
14884514,175806207
14884514,68755646
14884514,219508242
14884514,117873249
14884514,14834302
1110254012,1667809860
1110254012,151088536
1110254012,163341528
1110254012,35013719
1110254012,112412293
1110254012,40533752
1110254012,59824929
1110254012,329463917
1110254012,308093599
1110254012,198984928
1110254012,244659783
1110254012,52536992
1110254012,26946244
1110254012,67669365
1110254012,80403388
1110254012,44197786
1110254012,206486600
1110254012,148925237
1110254012,198661930
1110254012,62528273
479982266,1920140406
479982266,937171166392979456
479982266,805752104
479982266,823348278830002177
479982266,134938656
479982266,162926902
479982266,155428489
479982266,179764916
479982266,59459771
479982266,134615013
479982266,67654599
479982266,127925615
479982266,1301761278
479982266,126672796
479982266,154284860
479982266,240402139
479982266,703394216
479982266,20801337
479982266,151624064
479982266,173129929
108977809,62707798
108977809,138135627
108977809,66571267
108977809,243191293
108977809,52819651
108977809,958123904
108977809,77243413
108977809,182845963
108977809,547934031
108977809,589717092
108977809,191465222
108977809,312887235
108977809,176931171
108977809,266893089
108977809,186182226
108977809,242425204
108977809,113451138
108977809,248725806
108977809,143835534
108977809,38227815
169098615,3246537749
169098615,202644027
169098615,1667809860
169098615,85867670
169098615,151921927
169098615,271551368
169098615,148996782
169098615,534679905
169098615,217803304
169098615,266234706
169098615,158431451
169098615,172822388
169098615,140140285
169098615,57664761
169098615,153180494
169098615,89572355
169098615,92978851
169098615,1915063518
169098615,1667890820
169098615,29055849
21938850,1439221506
21938850,9633802
21938850,770378969153671169
21938850,175806207
21938850,2939615002
21938850,253582640
21938850,766210752
21938850,248760009
21938850,138813733
21938850,1180020318
21938850,747891746512736256
21938850,373138480
21938850,783181572
21938850,847387604
21938850,286418059
21938850,3171885767
21938850,17813487
21938850,61018481
21938850,150327476
21938850,522627214
534679905,102769344
534679905,147993143
534679905,915615485147910144
534679905,4924567721
534679905,132937730
534679905,42890967
534679905,26610135
534679905,1920140406
534679905,703394216
534679905,847591188332990466
534679905,172822388
534679905,136112883
534679905,386050296
534679905,39159334
534679905,988520294284439554
534679905,322623953
534679905,2499219806
534679905,324448788
534679905,242730842
534679905,150327476
142820741,67654599
142820741,2253843594
142820741,487709592
142820741,815911244
142820741,26536125
142820741,3092609308
142820741,36276135
142820741,176997689
142820741,39683468
142820741,36087400
142820741,960943470390272006
142820741,69432342
142820741,131596061
142820741,622082899
142820741,85867670
142820741,100006904
142820741,59976153
142820741,165748292
142820741,139518091
142820741,2865328068
1382612588,783181572
1382612588,137908875
1382612588,38533136
1382612588,289506642
1382612588,68506753
1382612588,243942097
1382612588,87713796
1382612588,4889381914
1382612588,61645096
1382612588,142820741
1382612588,92978851
1382612588,165590284
1382612588,17572957
1382612588,6003222
1382612588,834856830677430272
1382612588,96779730
1382612588,69059849
1382612588,186531312
1382612588,236967368
1382612588,389647785
103649357,179285561
103649357,847591188332990466
103649357,249408654
103649357,154263029
103649357,151921927
103649357,69939288
103649357,760314871
103649357,385498066
103649357,3300493816
103649357,823348278830002177
103649357,373107238
103649357,105931327
103649357,262398126
103649357,4924567721
103649357,729705399855763457
103649357,213771387
103649357,242730842
103649357,142968962
103649357,124236169
103649357,3544845552
323976919,40680083
323976919,14834302
323976919,60613480
323976919,35013719
323976919,346047922
323976919,1920140406
323976919,220139044
323976919,80640875
323976919,1206798535
323976919,52407144
323976919,69939288
323976919,287444289
323976919,32167239
323976919,246967511
323976919,152462745
323976919,163535777
323976919,274848290
323976919,310396673
323976919,213424280
323976919,172936338
201398373,510423261
201398373,26946244
201398373,3246537749
201398373,937171166392979456
201398373,622082899
201398373,626592458
201398373,847591188332990466
201398373,974748966
201398373,473216817
201398373,476011253
201398373,860563925800235008
201398373,1301761278
201398373,858010830079758336
201398373,514524361
201398373,219990061
201398373,93668496
201398373,59459771
201398373,1110254012
201398373,242730842
201398373,191116947
132937730,174443391
132937730,191116947
132937730,940425445
940425445,9633802
940425445,69059849
940425445,136112883
940425445,295876773
940425445,43253899
940425445,46402086
940425445,108977809
940425445,15935288
940425445,52756754
940425445,239909827
940425445,731367380
940425445,151624064
940425445,18079284
940425445,175488530
940425445,189995971
940425445,547934031
940425445,164434425
940425445,20560294
940425445,125360958
940425445,138135627
132937730,473338133
132937730,36276135
132937730,90974409
132937730,3100417523
3100417523,211940425
3100417523,273452117
3100417523,198984928
3100417523,135321834
3100417523,137908875
3100417523,110519660
3100417523,2906841268
3100417523,55237588
3100417523,38886656
3100417523,237795382
3100417523,246089111
3100417523,67359917
3100417523,176574868
3100417523,50314714
3100417523,197205200
3100417523,494492935
3100417523,883080230352691201
3100417523,117843789
3100417523,32167239
3100417523,62561348
132937730,242581181
132937730,309295164
132937730,534679905
132937730,595008217
132937730,193533203
132937730,215859397
215859397,988520294284439554
215859397,132937730
215859397,20090155
215859397,86258434
215859397,240393857
215859397,1969572817
215859397,158749271
215859397,162052983
215859397,1720868641
215859397,26610135
215859397,74776409
215859397,497511506
215859397,147343044
215859397,238251180
215859397,48382364
215859397,39322843
215859397,32893849
215859397,41704249
215859397,214119006
215859397,92622085
132937730,99561835
99561835,601341785
99561835,132937730
99561835,67463854
99561835,702690996178575362
99561835,1969572817
99561835,348116906
99561835,147570389
99561835,142182443
99561835,59515114
99561835,39863994
99561835,126204564
99561835,197205200
99561835,242730842
99561835,61798345
99561835,825074170191032320
99561835,253582640
99561835,172590501
99561835,252134272
99561835,60613480
99561835,79585327
132937730,202644027
132937730,2253843594
132937730,268322810
132937730,129683990
132937730,151624064
132937730,161084107
42890967,731567372
731567372,242315288
731567372,39863994
731567372,1451897858
731567372,1093617259589832704
731567372,155076401
731567372,247010120
731567372,42890967
731567372,788866737676713984
731567372,383248517
731567372,166956582
731567372,3376511
731567372,242507324
731567372,20560294
731567372,191945298
731567372,133806755
731567372,342138778
731567372,1733793840
42890967,20801337
42890967,143578329
143578329,1206798535
143578329,314889375
143578329,282750421
143578329,632827419
143578329,189534765
143578329,15695712
143578329,402264249
143578329,48371942
143578329,534679905
143578329,3385442645
143578329,99561835
143578329,123737099
143578329,920198755
143578329,1451897858
143578329,86470793
143578329,160777114
143578329,179764916
143578329,57625303
143578329,121471258
143578329,422295230
42890967,501372328
42890967,148526885
148526885,302141241
148526885,3034916907
148526885,135252488
148526885,280799144
148526885,622082899
148526885,110821941
148526885,312887235
148526885,55379094
148526885,40974469
148526885,166956582
148526885,198984928
148526885,38373082
148526885,492254979
148526885,191465222
148526885,74776409
148526885,52574348
148526885,286418059
148526885,266893089
148526885,45383275
148526885,89707185
42890967,632387571
632387571,436127369
632387571,518918764
632387571,53486002
632387571,14050583
632387571,275628019
632387571,2203298052
632387571,1720868641
632387571,196641462
632387571,2351617668
632387571,38261736
632387571,42890967
632387571,44433584
632387571,166758431
632387571,39838147
632387571,591623765
632387571,259713560
632387571,90197445
42890967,165590781
42890967,42172973
42890967,601341785
601341785,788866737676713984
601341785,1879791901
601341785,60816296
601341785,397356118
601341785,1110522914
601341785,175806207
601341785,544553795
601341785,3290301301
601341785,821785469197418503
601341785,587523556
601341785,89485410
601341785,69679591
601341785,1074851191782293504
601341785,2387625566
601341785,343644738
601341785,141635199
601341785,40533752
601341785,1362851972
601341785,1023792010455670784
601341785,214689584
42890967,325851006
42890967,381725074
42890967,415904558
415904558,252134272
415904558,476011253
415904558,111356236
415904558,58599566
415904558,50314714
415904558,720804330
415904558,104837801
415904558,198984928
415904558,85867670
415904558,85659017
415904558,289506642
415904558,544643751
415904558,127925615
415904558,110259026
415904558,69432342
415904558,114873372
415904558,148334426
415904558,87781992
415904558,195820318
415904558,108711532
42890967,58913405
58913405,376951217
58913405,327385337
58913405,495001592
58913405,142454580
58913405,376410625
58913405,85892576
58913405,1190937378
58913405,179568136
58913405,143490635
58913405,78729388
58913405,26610135
58913405,450982091
58913405,219661634
58913405,22142090
58913405,118906931
58913405,274848290
58913405,1720868641
58913405,176574868
58913405,169794032
58913405,155076401
42890967,3171885767
42890967,92978851
42890967,135252488
135252488,135321834
135252488,38227815
135252488,219990061
135252488,937171166392979456
135252488,124355265
135252488,308257399
135252488,198984928
135252488,201398373
135252488,52819651
135252488,14834302
135252488,266893089
135252488,18079284
135252488,30861738
135252488,9633802
135252488,61097151
42890967,476011253
42890967,186478697
186478697,158181963
186478697,123953576
186478697,3034916907
186478697,73007294
186478697,172822388
186478697,87713796
186478697,272720556
186478697,823348278830002177
186478697,243942097
186478697,137908875
186478697,62694426
186478697,143578329
186478697,2718333270
186478697,2924803627
186478697,497511506
186478697,69059849
186478697,3171885767
186478697,262720981
186478697,165590781
186478697,129683990
42890967,450982091
42890967,275070598
26610135,544643751
544643751,1897857392
544643751,312887235
544643751,615721665
544643751,1920140406
544643751,136130333
544643751,712481300683333632
544643751,192611378
544643751,79908188
544643751,3387462790
544643751,385498066
544643751,1720868641
544643751,197922102
544643751,839309103180697601
544643751,116925166
544643751,182845963
544643751,108717093
544643751,1601822730
544643751,96779730
544643751,52848989
544643751,211940425
26610135,3356825903
3356825903,61097151
3356825903,33148967
3356825903,402264249
3356825903,116518454
3356825903,422295230
3356825903,2815206200
3356825903,857681280321941505
3356825903,982392467239645185
3356825903,225141154
3356825903,2331298662
3356825903,105994647
3356825903,2740167762
3356825903,889776104
3356825903,323349719
3356825903,319078964
3356825903,361551334
3356825903,39159334
3356825903,120151795
3356825903,3873545489
3356825903,162526195
26610135,975886502545772544
26610135,783181572
26610135,1093617259589832704
26610135,33148967
33148967,326590735
33148967,486043727
33148967,114918033
33148967,26610135
33148967,341980943
33148967,3356825903
33148967,55237588
33148967,1023792010455670784
33148967,128342805
33148967,178913195
33148967,1451897858
33148967,2815206200
33148967,847591188332990466
33148967,77844512
33148967,120626653
33148967,171345549
33148967,4443404553
33148967,112756961
33148967,982392467239645185
33148967,158181963
26610135,839309103180697601
26610135,456063053
26610135,71263146
71263146,847591188332990466
71263146,514524361
71263146,68755646
71263146,770378969153671169
71263146,2865328068
71263146,175058452
71263146,147993143
71263146,49145792
71263146,465628233
71263146,268322810
71263146,631580827
71263146,106748209
71263146,15930883
71263146,193533203
71263146,595008217
71263146,589717092
71263146,346586565
71263146,113451138
71263146,44151017
71263146,140140285
26610135,39322843
26610135,6003222
26610135,149897625
26610135,30861738
26610135,174049509
26610135,423096569
26610135,2939615002
26610135,373138480
26610135,273730353
26610135,142968962
26610135,123573420
123573420,876948470
123573420,150327476
123573420,76624905
123573420,486043727
123573420,69059849
123573420,4443404553
123573420,219661634
123573420,760835035
123573420,56417994
123573420,171570056
123573420,238210589
123573420,223738048
123573420,1969572817
123573420,824983858923917313
123573420,92978851
123573420,156457945
123573420,32167239
123573420,223988827
123573420,158554382
123573420,2815206200
116925166,242581181
116925166,42172973
116925166,155428489
116925166,1733793840
116925166,238251180
116925166,101486124
116925166,168156777
116925166,2351617668
116925166,302794483
116925166,175488530
116925166,42890967
116925166,166956582
116925166,243942097
116925166,76133361
116925166,160777114
116925166,219661634
116925166,152010594
116925166,6003222
116925166,958123904
116925166,265991513
44197786,1093617259589832704
44197786,20058795
44197786,195820318
44197786,95326483
44197786,203093566
44197786,14884514
44197786,240393857
44197786,204857228
44197786,385498066
44197786,1667890820
44197786,487709592
44197786,49681553
44197786,135252488
44197786,159950603
44197786,129683990
44197786,114469124
44197786,847591188332990466
44197786,595008217
44197786,20980846
44197786,117109734
877236050397147136,736043042642235392
877236050397147136,2250278832
877236050397147136,889776104
877236050397147136,281182832
877236050397147136,100006904
877236050397147136,174443391
877236050397147136,4924567721
877236050397147136,240822201
877236050397147136,132937730
877236050397147136,185763733
877236050397147136,87713796
877236050397147136,242730842
877236050397147136,847591188332990466
877236050397147136,988520294284439554
877236050397147136,350862112
877236050397147136,805752104
877236050397147136,373138480
877236050397147136,198984928
877236050397147136,36276135
877236050397147136,1324417764
90197445,272720556
90197445,122422941
90197445,114469124
90197445,53170393
90197445,1093617259589832704
90197445,858010830079758336
90197445,40974469
90197445,126204564
90197445,937171166392979456
90197445,248725806
90197445,214925195
90197445,72601999
90197445,403909017
90197445,389647785
90197445,2470183729
90197445,242730842
90197445,760314871
90197445,256186607
90197445,147779959
90197445,287915407
44946232,193386305
44946232,3520340477
44946232,69059849
44946232,128039798
44946232,154000683
44946232,172936338
44946232,128009878
44946232,819470120225566720
44946232,68961687
44946232,598569284
44946232,274848290
44946232,100583387
44946232,260871480
44946232,325851006
44946232,111356236
44946232,1451897858
44946232,108717093
44946232,627420483
44946232,397366316
44946232,158843124
1592359772,57990114
1592359772,151624064
1592359772,839309103180697601
1592359772,58956408
1592359772,324448788
1592359772,847591188332990466
1592359772,961458944882499585
1592359772,877236050397147136
1592359772,834856830677430272
1592359772,142240353
1592359772,823348278830002177
1592359772,214925195
1592359772,407898482
1592359772,1897857392
1592359772,192611378
1592359772,177641139
1592359772,171570056
1592359772,296607146
1592359772,26946244
1592359772,3092609308
702690996178575362,3376511
702690996178575362,179285561
702690996178575362,1012847731512168449
702690996178575362,208901797
702690996178575362,592878988
702690996178575362,182845963
702690996178575362,18488699
702690996178575362,85867670
702690996178575362,69059849
702690996178575362,84078498
702690996178575362,67463854
702690996178575362,46389700
702690996178575362,113127283
702690996178575362,116925166
702690996178575362,43372273
702690996178575362,110259026
702690996178575362,148334426
702690996178575362,233001872
702690996178575362,389647785
702690996178575362,49681553
326590735,385498066
326590735,39159334
326590735,1323856472
326590735,42172973
326590735,990810691773878272
326590735,136734908
326590735,389624286
235307099,252134272
235307099,135321834
235307099,193533203
235307099,45383275
235307099,2674249872
235307099,316087811
235307099,1897857392
235307099,253638345
235307099,175222450
235307099,266234706
235307099,155428489
235307099,138813733
235307099,1423441447
235307099,937171166392979456
235307099,564226109
235307099,219990061
235307099,860563925800235008
235307099,86622012
235307099,736255287921889282
235307099,348116906
179568136,1093617259589832704
179568136,22488241
